"","id","weight","week","bi.week","state","county.fips","senate.topline","governor.topline","biden.approval","presvote2020","pid","ideology","most.important.problem","abortion.policy","age","race","gender","hispanic","education"
"157",118159237660,1.04213205697649,43,22,"AZ","04013","Democrat","Democrat","Somewhat approve","dnv/other","Independent","Liberal","Abortion",NA,45,"hispanic","female",TRUE,"Did not complete high school"
"158",118158912944,1.32829800889492,43,22,"AZ","04013","Democrat","Democrat","Somewhat approve","dem","Democrat","Moderate","Abortion",NA,75,"white","female",FALSE,"Some college"
"159",118159833675,0.383309322238722,43,22,"AZ","04013","Democrat","Republican","Somewhat disapprove","dem","Independent","Moderate","Inflation",NA,41,"black","female",FALSE,"Some college"
"160",118158099613,0.35816926970459,43,22,"AZ","04013","Republican","Republican","Strongly disapprove","rep","Republican","Conservative","Inflation",NA,52,"white","female",FALSE,"Post graduate degree"
"161",118158755766,0.358405511025932,43,22,"AZ","04013","Republican","Republican","Strongly disapprove","rep","Republican","Conservative","Inflation",NA,60,"white","female",FALSE,"College graduate"
"162",118159031725,0.731960348296304,43,22,"AZ","04013","Republican","Republican","Strongly disapprove","rep","Republican","Moderate","Inflation",NA,50,"white","male",FALSE,"Some college"
"163",118157975686,0.893896499085003,43,22,"AZ","04013","Republican","Republican","Strongly disapprove","rep","Republican","Conservative","Inflation",NA,65,"white","female",FALSE,"High school or G.E.D."
"164",118159220441,0.184594573772086,43,22,"AZ","04013","Other/Would not Vote","Republican","Strongly disapprove","rep","Independent","Conservative","Inflation",NA,56,"white","female",FALSE,"College graduate"
"165",118157961950,0.731960348296304,43,22,"AZ","04013","Other/Would not Vote","Republican","Strongly disapprove","rep","Republican","Moderate","Inflation",NA,58,"white","male",FALSE,"Some college"
"166",118158585504,0.456358889615204,43,22,"AZ","04013","Republican","Democrat","Strongly approve","dem","Democrat","Liberal","Crime and safety",NA,43,"black","male",FALSE,"College graduate"
"167",118158888966,0.439527912227999,43,22,"AZ",NA,"Democrat","Democrat","Somewhat approve","dem","Independent","Moderate","Climate change",NA,47,"white","male",FALSE,"College graduate"
"168",118159059622,0.729878163335178,43,22,"AZ","04013","Republican","Republican","Strongly disapprove","rep","Republican","Conservative","Inflation",NA,60,"white","male",FALSE,"High school or G.E.D."
"169",118158661954,0.323399715927545,43,22,"AZ","04013","Republican","Republican","Strongly disapprove","rep","Republican","Very conservative","Inflation",NA,61,"white","male",FALSE,"Post graduate degree"
"170",118158863282,1.09369668685068,43,22,"AZ","04013","Republican","Other/Would not Vote","Strongly disapprove","rep","Republican","Conservative","Inflation",NA,36,"hispanic","female",TRUE,"Some college"
"171",118159845906,0.323644276945754,43,22,"AZ","04013","Republican","Republican","Strongly disapprove","rep","Republican","Conservative","Abortion",NA,62,"white","male",FALSE,"Post graduate degree"
"172",118159740699,0.541161793024281,43,22,"AZ","04013","Democrat","Democrat","Somewhat approve","dem","Democrat","Very liberal","Abortion",NA,36,"white","female",FALSE,"Post graduate degree"
"173",118158221533,0.596482293235079,43,22,"AZ","04013","Republican","Republican","Strongly disapprove","rep","Republican","Very conservative","Inflation",NA,83,"white","female",FALSE,"High school or G.E.D."
"174",118158245949,0.796560461985012,43,22,"AZ","04013","Republican","Republican","Strongly disapprove","rep","Independent","Moderate","Inflation",NA,72,"other","male",FALSE,"Some college"
"175",118157720477,0.358405511025932,43,22,"AZ","04013","Other/Would not Vote","Republican","Strongly disapprove","rep","Republican","Conservative","Inflation",NA,57,"white","female",FALSE,"College graduate"
"176",118159611057,0.890718520344514,43,22,"AZ","04013","Other/Would not Vote","Other/Would not Vote","Somewhat disapprove","dem","Independent","Moderate","Inflation",NA,69,"white","male",FALSE,"Some college"
"177",118157456448,0.548657434252561,43,22,"AZ","04013","Republican","Republican","Strongly disapprove","rep","Independent","Moderate","Crime and safety",NA,25,"black","male",FALSE,"College graduate"
"178",118158525063,0.435590542678179,43,22,"AZ","04013","Democrat","Democrat","Somewhat approve","dem","Democrat","Liberal","Abortion",NA,71,"white","female",FALSE,"Post graduate degree"
"179",118159928214,0.368810894722583,43,22,"AZ","04013","Other/Would not Vote","Other/Would not Vote","Strongly disapprove","dem","Independent","Moderate","Inflation",NA,61,"black","female",FALSE,"Associate's degree"
"180",118159090138,0.357535161151333,43,22,"AZ","04013","Republican","Republican","Strongly disapprove","rep","Independent","Moderate","Inflation",NA,66,"white","male",FALSE,"Post graduate degree"
"181",118160024474,0.39406281445147,43,22,"AZ","04013","Democrat","Democrat","Strongly approve","dem","Democrat","Moderate","Abortion",NA,57,"white","female",FALSE,"Post graduate degree"
"182",118158808232,1.49506863436883,43,22,"AZ","04013","Democrat","Democrat","Somewhat disapprove","dnv/other","Independent","Moderate","Inflation",NA,30,"white","male",FALSE,"Post graduate degree"
"183",118158144753,1.65821914289632,43,22,"AZ","04013","Other/Would not Vote","Republican","Strongly disapprove","dnv/other","Republican","Conservative","Inflation",NA,78,"white","male",FALSE,"Post graduate degree"
"184",118157892591,1.09402714419994,43,22,"AZ","04013","Republican","Republican","Strongly disapprove","rep","Republican","Conservative","Inflation",NA,80,"asian","male",FALSE,"Did not complete high school"
"185",118160061038,0.891731456939082,43,22,"AZ","04013","Democrat","Democrat","Somewhat approve","dem","Democrat","Liberal","Climate change",NA,50,"white","female",FALSE,"Some college"
"186",118157899587,0.393637578902742,43,22,"AZ","04013","Democrat","Democrat","Strongly approve","dem","Independent","Moderate","Climate change",NA,65,"white","male",FALSE,"College graduate"
"187",118158201156,0.0310890038153655,43,22,"AZ","04013",NA,NA,"Somewhat disapprove","dnv/other","Democrat","Moderate","Inflation",NA,42,"black","male",FALSE,"College graduate"
"188",118158008554,2.46674983389383,43,22,"AZ","04013","Republican","Republican","Strongly disapprove","dnv/other","Republican","Conservative","Inflation",NA,63,"white","male",FALSE,"Associate's degree"
"189",118160054997,0.792443478745181,43,22,"AZ","04013","Democrat","Democrat","Somewhat disapprove","dem","Democrat","Moderate","Crime and safety",NA,57,"hispanic","male",TRUE,"Associate's degree"
"190",118159098115,0.357535161151333,43,22,"AZ","04013","Republican","Republican","Strongly disapprove","rep","Republican","Conservative","Inflation",NA,65,"white","male",FALSE,"Post graduate degree"
"191",118158118756,0.336667086621082,43,22,"AZ","04013","Republican","Republican","Strongly disapprove","rep","Republican","Conservative","Crime and safety",NA,55,"other","male",FALSE,"College graduate"
"192",118158838852,0.399082435061509,43,22,"AZ","04013","Republican","Republican","Strongly disapprove","rep","Independent","Conservative","Inflation",NA,46,"white","male",FALSE,"Post graduate degree"
"193",118159061996,0.336667086621082,43,22,"AZ","04013","Republican","Republican","Strongly disapprove","rep","Republican","Conservative","Inflation",NA,50,"hispanic","male",TRUE,"College graduate"
"194",118159109530,0.810507342970355,43,22,"AZ","04013","Republican","Republican","Strongly disapprove","rep","Republican","Conservative","Inflation",NA,63,"white","female",FALSE,"Some college"
"195",118157957457,0.285617707244266,43,22,"AZ","04013","Republican","Republican","Strongly disapprove","rep","Republican","Very conservative","Inflation",NA,21,"white","male",FALSE,"High school or G.E.D."
"196",118158290294,4.49171500600213,43,22,"AZ","04013","Republican","Republican","Strongly disapprove","dnv/other","Independent","Conservative","Inflation",NA,19,"white","female",FALSE,"Some college"
"197",118158101984,0.435590542678179,43,22,"AZ","04013","Democrat","Democrat","Strongly approve","dem","Democrat","Liberal","Abortion",NA,70,"white","female",FALSE,"Post graduate degree"
"198",118159734423,0.393637578902742,43,22,"AZ","04013","Democrat","Republican","Somewhat disapprove","dem","Republican","Conservative","Crime and safety",NA,69,"white","male",FALSE,"College graduate"
"199",118159706921,0.168496811716098,43,22,"AZ","04013","Democrat","Democrat","Somewhat approve","dem","Independent","Moderate","Abortion",NA,50,"white","male",FALSE,"Post graduate degree"
"200",118158153655,0.506415248395662,43,22,"AZ","04013","Democrat","Democrat","Somewhat approve","dem","Democrat","Moderate","Abortion",NA,43,"asian","female",FALSE,"Post graduate degree"
"201",118159183247,0.349000368339617,43,22,"AZ","04013",NA,NA,"Strongly disapprove","dem","Independent","Moderate","Inflation",NA,48,"other","male",FALSE,"College graduate"
"202",118157781198,0.492044488950082,43,22,"AZ","04013","Republican","Republican","Strongly disapprove","rep","Independent","Conservative","Inflation",NA,78,"white","male",FALSE,"Post graduate degree"
"203",118159679181,0.54135419353795,43,22,"AZ","04013","Democrat","Democrat","Somewhat approve","dem","Democrat","Liberal","Climate change",NA,79,"white","male",FALSE,"Post graduate degree"
"204",118159029007,0.323399715927545,43,22,"AZ","04013","Republican","Republican","Strongly disapprove","rep","Independent","Moderate","Crime and safety",NA,54,"white","male",FALSE,"Post graduate degree"
"205",118157730981,0.357535161151333,43,22,"AZ","04013","Republican","Republican","Strongly disapprove","rep","Republican","Conservative","Inflation",NA,73,"white","male",FALSE,"Post graduate degree"
"206",118158327112,0.35816926970459,43,22,"AZ","04013","Republican","Republican","Strongly disapprove","rep","Republican","Very conservative","Crime and safety",NA,57,"white","female",FALSE,"Post graduate degree"
"207",118158002900,0.39614687807236,43,22,"AZ","04013","Republican","Republican","Strongly disapprove","rep","Independent","Conservative","Inflation",NA,65,"white","female",FALSE,"College graduate"
"208",118159159534,0.0723616200781288,43,22,"AZ","04013",NA,NA,"Somewhat disapprove","dnv/other","Democrat","Moderate","Crime and safety",NA,34,"white","male",FALSE,"High school or G.E.D."
"209",118159930427,0.39406281445147,43,22,"AZ","04013","Democrat","Democrat","Strongly approve","dem","Democrat","Liberal","Abortion",NA,63,"white","female",FALSE,"Post graduate degree"
"210",118158908916,0.39406281445147,43,22,"AZ","04013","Democrat","Democrat","Somewhat disapprove","dem","Independent","Moderate","Abortion",NA,64,"white","female",FALSE,"Post graduate degree"
"211",118159066018,0.358405511025932,43,22,"AZ","04013","Republican","Republican","Strongly disapprove","rep","Republican","Conservative","Inflation",NA,57,"white","female",FALSE,"College graduate"
"212",118158900953,0.492044488950082,43,22,"AZ","04013","Republican","Republican","Strongly disapprove","rep","Republican","Conservative","Inflation",NA,81,"white","male",FALSE,"Post graduate degree"
"213",118157969580,0.435846307635803,43,22,"AZ","04013","Democrat","Democrat","Somewhat approve","dem","Independent",NA,"Guns",NA,68,"white","female",FALSE,"College graduate"
"214",118159768342,0.810507342970355,43,22,"AZ","04013","Republican","Republican","Strongly disapprove","rep","Republican","Conservative","Inflation",NA,64,"white","female",FALSE,"Some college"
"215",118157857915,0.357535161151333,43,22,"AZ","04013","Republican","Republican","Strongly disapprove","rep","Republican","Conservative","Inflation",NA,74,"white","male",FALSE,"Post graduate degree"
"216",118158960058,0.372558946988111,43,22,"AZ","04013","Democrat","Democrat","Somewhat disapprove","rep","Republican","Conservative","Inflation",NA,74,"other","male",FALSE,"Post graduate degree"
"217",118158113561,0.35816926970459,43,22,"AZ","04013","Republican","Republican","Strongly disapprove","rep","Republican","Very conservative","Crime and safety",NA,54,"white","female",FALSE,"Post graduate degree"
"218",118159081358,0.435839201710005,43,22,"AZ","04013","Democrat","Democrat","Somewhat approve","dem","Democrat","Very liberal","Abortion",NA,74,"white","female",FALSE,"Post graduate degree"
"219",118158407221,1.35633690975663,43,22,"AZ","04013","Democrat","Democrat","Somewhat approve","dem","Independent","Moderate","Crime and safety",NA,76,"white","female",FALSE,"Some college"
"220",118157458165,0.810507342970355,43,22,"AZ","04013","Republican","Republican","Strongly disapprove","rep","Republican","Moderate","Inflation",NA,64,"white","female",FALSE,"Some college"
"221",118158925894,0.227309956853457,43,22,"AZ","04013","Democrat","Democrat","Strongly disapprove","dem","Independent","Conservative","Climate change",NA,66,"white","female",FALSE,"Post graduate degree"
"222",118158740838,0.357782767095476,43,22,"AZ","04013","Republican","Republican","Strongly disapprove","rep","Republican","Conservative","Inflation",NA,70,"white","male",FALSE,"College graduate"
"223",118158957765,1.11349134637306,43,22,"AZ","04013","Republican","Republican","Strongly disapprove","rep","Republican","Conservative","Inflation",NA,75,"white","male",FALSE,"Some college"
"224",118159713236,0.435846307635803,43,22,"AZ","04013","Democrat","Democrat","Somewhat approve","dem","Independent","Moderate","Abortion",NA,67,"white","female",FALSE,"College graduate"
"225",118158240881,0.393880041375032,43,22,"AZ","04013","Democrat","Democrat","Strongly approve","dem","Independent","Conservative","Abortion",NA,73,"white","male",FALSE,"College graduate"
"226",118158063362,0.238694294701161,43,22,"AZ","04013","Republican","Republican","Strongly disapprove","rep","Republican","Conservative","Inflation",NA,84,"white","male",FALSE,"Post graduate degree"
"227",118158087333,0.39614687807236,43,22,"AZ","04013","Democrat","Democrat","Strongly disapprove","rep","Independent","Moderate","Inflation",NA,65,"white","female",FALSE,"College graduate"
"228",118158215907,0.0667171634038949,43,22,"AZ","04013","Other/Would not Vote","Other/Would not Vote","Strongly disapprove","rep","Republican","Moderate","Inflation",NA,52,"white","female",FALSE,"College graduate"
"229",118159988055,1.3328296347957,43,22,"AZ","04013","Republican","Republican","Somewhat disapprove","rep","Republican","Moderate","Abortion",NA,22,"white","female",FALSE,"Associate's degree"
"230",118158849440,0.506152201128423,43,22,"AZ","04013","Other/Would not Vote","Democrat","Strongly disapprove","dem","Independent","Moderate","Inflation",NA,49,"other","female",FALSE,"College graduate"
