"","Geo_FIPS","Geo_GEOID","Geo_NAME","Geo_QName","Geo_STUSAB","Geo_SUMLEV","Geo_GEOCOMP","Geo_FILEID","Geo_LOGRECNO","Geo_US","Geo_REGION","Geo_DIVISION","Geo_STATECE","Geo_STATE","Geo_COUNTY","Geo_COUSUB","Geo_PLACE","Geo_PLACESE","Geo_TRACT","Geo_BLKGRP","Geo_CONCIT","Geo_AIANHH","Geo_AIANHHFP","Geo_AIHHTLI","Geo_AITSCE","Geo_AITS","Geo_ANRC","Geo_CBSA","Geo_CSA","Geo_METDIV","Geo_MACC","Geo_MEMI","Geo_NECTA","Geo_CNECTA","Geo_NECTADIV","Geo_UA","Geo_UACP","Geo_CDCURR","Geo_SLDU","Geo_SLDL","Geo_VTD","Geo_ZCTA3","Geo_ZCTA5","Geo_SUBMCD","Geo_SDELM","Geo_SDSEC","Geo_SDUNI","Geo_UR","Geo_PCI","Geo_TAZ","Geo_UGA","Geo_BTTR","Geo_BTBG","Geo_PUMA5","Geo_PUMA1","SE_A00001_001","SE_A00002_001","SE_A00002_002","SE_A00002_003","SE_A01001_001","SE_A01001_002","SE_A01001_003","SE_A01001_004","SE_A01001_005","SE_A01001_006","SE_A01001_007","SE_A01001_008","SE_A01001_009","SE_A01001_010","SE_A01001_011","SE_A01001_012","SE_A01001_013","SE_A03001_001","SE_A03001_002","SE_A03001_003","SE_A03001_004","SE_A03001_005","SE_A03001_006","SE_A03001_007","SE_A03001_008","SE_A12001_001","SE_A12001_002","SE_A12001_003","SE_A12001_004","SE_A12001_005","SE_A12001_006","SE_A12001_007","SE_A12001_008","SE_A17005_001","SE_A17005_002","SE_A17005_003","SE_A14006_001","SE_A14028_001","SE_A18009_001","SE_A13003A_001","SE_A13003A_002","SE_A13003A_003","SE_A13003B_001","SE_A13003B_002","SE_A13003B_003","SE_A09005_001","SE_A09005_002","SE_A09005_009","SE_A09005_010","SE_A09005_003","SE_A09005_004","SE_A09005_005","SE_A09005_006","SE_A09005_007","SE_A09005_008","SE_A09003_001","SE_A20001_001","SE_A20001_002","SE_A20001_003","SE_A20001_004","SE_A20001_005"
"34",1067,"05000US01067","Henry County","Henry County, Alabama","al",50,0,"ACSSF",46,NA,NA,NA,NA,1,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17124,17124,30.48329,561.750321623112,17124,933,823,1184,647,1370,1652,2143,2219,2457,2246,1008,442,17124,12179,4749,4,0,0,37,155,12167,2412,4081,3487,1300,718,130,39,7362,6868,494,48610,0.435,608,3511,595,2916,9774,1235,8539,6834,6441,5959,482,0,4,0,42,199,148,26,16821,1917,14904,7314,10528
"35",1069,"05000US01069","Houston County","Houston County, Alabama","al",50,0,"ACSSF",47,NA,NA,NA,NA,1,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104352,104352,179.9578,579.869324491079,104352,6340,6718,6985,4343,8268,13559,13006,13743,13775,10283,5409,1923,104352,72387,28078,305,873,18,522,2169,71698,10261,22680,23681,9505,4015,1101,455,47645,44291,3354,45496,0.4808,741,23943,6736,17207,61902,10447,51455,43707,41831,38637,3194,77,47,42,326,266,1118,21,103510,10737,92773,41174,65560
"36",1071,"05000US01071","Jackson County","Jackson County, Alabama","al",50,0,"ACSSF",48,NA,NA,NA,NA,1,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52094,52094,48.32524,1077.9872895164,52094,2793,3217,3106,2043,3710,6009,6467,7129,7648,5948,3027,997,52094,47412,1799,615,215,77,552,1424,37225,6526,15181,10238,3450,1402,159,269,21466,20189,1277,39816,0.4616,619,11082,3054,8028,30722,6166,24556,19852,18887,17132,1755,8,14,5,295,104,539,25,51593,4974,46619,20880,34725
"37",1073,"05000US01073","Jefferson County","Jefferson County, Alabama","al",50,0,"ACSSF",49,NA,NA,NA,NA,1,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,659892,659892,593.7582,1111.38170524342,659892,42537,42904,41175,25042,59502,95193,83539,83353,87501,57319,29108,12719,659892,342591,281702,1564,10250,215,12398,11172,448732,46025,120037,137208,88777,35007,13882,7796,326091,302428,23663,51979,0.4996,878,149580,37093,112487,399184,62829,336355,297470,278148,249038,29110,2969,291,455,4133,2233,9241,24,652744,62164,590580,228387,442646
"38",1075,"05000US01075","Lamar County","Lamar County, Alabama","al",50,0,"ACSSF",50,NA,NA,NA,NA,1,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13933,13933,23.0356,604.846292724136,13933,699,878,935,553,975,1472,1562,1881,2040,1580,1016,342,13933,12187,1558,0,0,0,119,69,9893,1741,3950,2967,823,360,26,26,5803,5338,465,36756,0.4623,392,3045,1035,2010,7852,1580,6272,5283,5190,4662,528,36,3,1,4,0,49,28,13767,1297,12470,5975,8333
"39",1077,"05000US01077","Lauderdale County","Lauderdale County, Alabama","al",50,0,"ACSSF",51,NA,NA,NA,NA,1,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92585,92585,138.5976,668.013152184489,92585,4736,5563,4852,3371,10634,10896,10263,11884,12510,10190,5483,2203,92585,80561,9364,417,612,61,179,1391,63429,7979,22812,17453,9403,4326,681,775,42397,40130,2267,46265,0.4672,658,18232,3527,14705,54682,8657,46025,39558,37852,34830,3022,44,11,85,667,156,743,24,91710,8328,83382,33158,65566
"40",1079,"05000US01079","Lawrence County","Lawrence County, Alabama","al",50,0,"ACSSF",52,NA,NA,NA,NA,1,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33171,33171,48.02628,690.684380004849,33171,1855,2012,2184,1181,2544,3969,4005,4845,4789,3589,1669,529,33171,25942,3627,1878,44,24,5,1651,23395,4919,9710,6028,1795,816,88,39,13334,12568,766,44515,0.4389,540,7172,1566,5606,20022,3368,16654,12388,11919,10805,1114,18,0,0,127,53,271,28,32920,2686,30234,12837,22221
"41",1081,"05000US01081","Lee County","Lee County, Alabama","al",50,0,"ACSSF",53,NA,NA,NA,NA,1,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159287,159287,262.179,607.550663555198,159287,9431,8850,10200,5721,30097,22867,19236,18654,16492,11113,5053,1573,159287,111986,36675,226,6577,18,861,2944,94988,9049,22855,30707,18645,9311,1825,2596,77367,72956,4411,48056,0.5081,831,33901,7568,26333,101966,23560,78406,72229,66775,60978,5797,543,151,245,1328,378,2809,22,157838,12516,145322,43481,119057
"42",1083,"05000US01083","Limestone County","Limestone County, Alabama","al",50,0,"ACSSF",54,NA,NA,NA,NA,1,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93052,93052,166.1775,559.955446897823,93052,5223,5431,6697,4061,7346,12048,12731,13888,11904,8319,3977,1427,93052,75143,12468,853,1174,24,1662,1728,64294,10123,19463,18341,10857,4363,626,521,42552,39595,2957,56460,0.4509,658,21267,4205,17062,55428,6821,48607,39277,37517,34424,3093,76,65,15,221,242,1141,26,90107,8634,81473,28534,65491
"43",1085,"05000US01085","Lowndes County","Lowndes County, Alabama","al",50,0,"ACSSF",55,NA,NA,NA,NA,1,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10236,10236,14.29786,715.911171789213,10236,634,637,662,397,850,1257,1092,1390,1489,1046,591,191,10236,2546,7601,13,0,0,0,76,7056,1588,2722,1750,656,285,32,23,3907,3457,450,30833,0.4999,650,2290,982,1308,6030,1517,4513,3360,3231,2873,358,12,0,6,15,65,31,32,10139,937,9202,5326,5246
"44",1087,"05000US01087","Macon County","Macon County, Alabama","al",50,0,"ACSSF",56,NA,NA,NA,NA,1,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19054,19054,31.29623,608.827407694553,19054,936,901,958,616,3508,2059,1744,2172,2618,2155,994,393,19054,3025,15740,63,50,0,107,69,12135,2215,3658,3752,1363,845,167,135,8295,7289,1006,32074,0.5145,611,3291,1329,1962,9933,2500,7433,7144,6528,5977,551,37,0,15,424,63,77,23,18828,1523,17305,8744,11781
"45",1089,"05000US01089","Madison County","Madison County, Alabama","al",50,0,"ACSSF",57,NA,NA,NA,NA,1,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,357560,357560,446.0671,801.583352509741,357560,20902,21679,22488,14126,34580,49503,43354,51701,47919,29577,16163,5568,357560,243835,86012,1975,9073,324,4500,11841,243785,21617,50768,69750,62705,30633,3796,4516,183263,172631,10632,63417,0.4673,829,78185,14906,63279,219649,26984,192665,171047,160799,150637,10162,333,226,211,1514,1715,6249,21,352428,31451,320977,102618,269270
"46",1091,"05000US01091","Marengo County","Marengo County, Alabama","al",50,0,"ACSSF",58,NA,NA,NA,NA,1,91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19538,19538,20.00015,976.8926188075,19538,969,1232,1474,793,1547,2243,2306,2538,2746,2047,1287,356,19538,8855,10518,51,0,0,58,56,13523,2192,5378,3869,1203,737,67,77,7269,6563,706,32809,0.5386,531,4399,1054,3345,11319,2483,8836,6416,6011,5724,287,0,0,0,78,122,205,26,19318,1847,17471,8567,11755
"47",1093,"05000US01093","Marion County","Marion County, Alabama","al",50,0,"ACSSF",59,NA,NA,NA,NA,1,93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29965,29965,40.3655,742.341861043372,29965,1539,1588,1982,1207,2295,3301,3468,4256,4110,3520,2015,684,29965,27886,1097,122,49,0,300,511,21354,4343,7435,6770,1706,994,83,23,12688,11980,708,35392,0.4596,519,6259,1561,4698,17244,2876,14368,11733,11366,10106,1260,6,0,0,74,98,189,24,29498,3101,26397,12059,19295
"48",1095,"05000US01095","Marshall County","Marshall County, Alabama","al",50,0,"ACSSF",60,NA,NA,NA,NA,1,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95145,95145,168.1467,565.845055652768,95145,6536,6165,6974,3979,7847,11658,11594,12484,11967,9402,5016,1523,95145,87887,2456,389,570,46,2096,1701,63644,12151,19818,19442,7915,3411,589,318,41088,38997,2091,42490,0.4805,632,23257,8352,14905,55154,10535,44619,38549,36609,32897,3712,206,25,2,497,142,1068,25,94296,12367,81929,37084,58346
"49",1097,"05000US01097","Mobile County","Mobile County, Alabama","al",50,0,"ACSSF",61,NA,NA,NA,NA,1,97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,414659,414659,337.2939,1229.36978549708,414659,26969,26349,28091,16928,38623,57210,49566,52683,54590,38085,18534,7031,414659,243658,147434,2915,8117,62,5004,7469,277699,38247,92986,82763,42033,16118,3454,2098,185743,174229,11514,46166,0.4765,846,96998,28208,68790,246382,43690,202692,172096,160357,148395,11962,841,100,150,1940,1317,7391,25,408043,47466,360577,155164,253368
"50",1099,"05000US01099","Monroe County","Monroe County, Alabama","al",50,0,"ACSSF",62,NA,NA,NA,NA,1,99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21512,21512,20.97363,1025.66875213321,21512,1266,1337,1364,953,1836,2239,2434,2893,3130,2343,1136,581,21512,11814,8927,346,120,0,24,281,14756,2409,6805,3464,1283,682,75,38,7781,6422,1359,30141,0.5477,524,4867,2061,2806,12432,3928,8504,6349,6006,5814,192,42,0,0,17,69,215,26,21279,2843,18436,9582,11385
"51",1101,"05000US01101","Montgomery County","Montgomery County, Alabama","al",50,0,"ACSSF",63,NA,NA,NA,NA,1,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226941,226941,288.9862,785.300342704291,226941,15315,15403,14135,8816,23230,32995,28523,28050,28291,18646,10145,3392,226941,82862,130866,414,6104,56,2522,4117,150042,21646,38289,41976,28342,14343,3439,2007,108842,100599,8243,47990,0.4929,869,52706,17084,35622,135802,24967,110835,99723,93361,84330,9031,546,76,127,1553,502,3558,21,221976,23413,198563,86244,142613
"52",1103,"05000US01103","Morgan County","Morgan County, Alabama","al",50,0,"ACSSF",64,NA,NA,NA,NA,1,103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119122,119122,205.599,579.389890609532,119122,7059,8221,7124,4980,9477,14623,15011,16727,16035,11631,6030,2204,119122,95966,15228,740,775,48,4054,2311,82261,13706,24350,26356,12416,4098,942,393,54328,51513,2815,49751,0.4511,640,27068,6201,20867,70768,9746,61022,50735,48748,45160,3588,218,52,60,390,287,980,24,117351,11937,105414,42078,80768
"53",1105,"05000US01105","Perry County","Perry County, Alabama","al",50,0,"ACSSF",65,NA,NA,NA,NA,1,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9486,9486,13.1813,719.656103425962,9486,514,367,797,391,1602,634,1295,882,1240,1050,499,215,9486,2838,6588,6,21,0,33,0,5815,1275,2293,1334,474,347,30,62,2651,2325,326,23561,0.479,574,2047,1163,884,4948,2113,2835,2315,2139,1947,192,0,0,0,47,100,29,27,9327,1186,8141,4784,4326
"54",1107,"05000US01107","Pickens County","Pickens County, Alabama","al",50,0,"ACSSF",66,NA,NA,NA,NA,1,107,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20298,20298,23.02848,881.430270719401,20298,1034,996,1187,785,1731,2645,2373,3002,2816,2137,1068,524,20298,11362,8367,25,13,8,262,261,14565,2829,5352,4425,1357,499,75,28,7978,7136,842,37458,0.4997,456,3987,1499,2488,11210,2306,8904,7016,6435,5760,675,6,0,0,131,25,419,36,18877,1604,17273,8467,11564
"55",1109,"05000US01109","Pike County","Pike County, Alabama","al",50,0,"ACSSF",67,NA,NA,NA,NA,1,109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33403,33403,49.70183,672.067805719563,33403,1861,1762,1846,1070,7606,3973,3338,3453,3608,2819,1564,503,33403,18960,12697,209,715,3,23,796,19258,3660,6405,4657,2846,1180,165,345,15319,14093,1226,34678,0.5343,621,6463,2176,4287,20277,5614,14663,13757,12616,11501,1115,19,19,1,384,215,503,21,33214,3180,30034,11817,22241
"56",1111,"05000US01111","Randolph County","Randolph County, Alabama","al",50,0,"ACSSF",68,NA,NA,NA,NA,1,111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22574,22574,38.88386,580.549358529846,22574,1290,1432,1300,892,1922,2427,2615,2943,3241,2672,1415,425,22574,17443,4547,51,68,51,84,330,15738,3340,5719,4329,1436,748,106,60,9079,8628,451,41449,0.4733,612,4896,1361,3535,12821,2048,10773,8516,8129,7260,869,11,0,0,10,55,311,27,22324,2345,19979,9073,13973
"57",1113,"05000US01113","Russell County","Russell County, Alabama","al",50,0,"ACSSF",69,NA,NA,NA,NA,1,113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58213,58213,90.79429,641.152647811496,58213,4258,4630,3201,2269,4905,8903,7452,7567,7252,4652,2376,748,58213,29256,24957,165,518,72,840,2405,38950,6495,12583,13434,3876,2067,310,185,25550,23550,2000,40978,0.454,800,13716,3977,9739,35795,6401,29394,24304,23087,21111,1976,103,30,0,310,149,625,25,56501,7590,48911,23512,33496
"58",1115,"05000US01115","St. Clair County","St. Clair County, Alabama","al",50,0,"ACSSF",70,NA,NA,NA,NA,1,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87306,87306,138.2292,631.603309358962,87306,5241,5279,6058,3420,6610,11293,11386,12473,11655,8546,4155,1190,87306,76224,8252,315,737,8,689,1081,60698,9255,21865,19587,6805,2550,340,296,41069,38881,2188,54887,0.4068,748,19906,2933,16973,51742,6838,44904,38109,36465,33011,3454,83,55,0,147,394,965,29,85382,7553,77829,27106,61207
"59",1117,"05000US01117","Shelby County","Shelby County, Alabama","al",50,0,"ACSSF",71,NA,NA,NA,NA,1,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211261,211261,268.9937,785.3753639013,211261,12500,14065,14839,9207,17228,26306,29791,30193,27007,18739,8676,2710,211261,169598,25455,468,4249,47,7515,3929,143422,11258,29106,42634,40021,14877,3438,2088,110135,105724,4411,75761,0.4344,1020,49996,5144,44852,128288,10563,117725,104383,97528,89907,7621,30,175,21,802,430,5397,28,209638,14284,195354,50846,169544
"60",1119,"05000US01119","Sumter County","Sumter County, Alabama","al",50,0,"ACSSF",72,NA,NA,NA,NA,1,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12985,12985,14.3667,903.826124290923,12985,702,693,661,466,2605,1154,1217,1453,1836,1184,767,247,12985,3201,9346,8,338,0,59,33,7858,1238,2969,1936,913,674,75,53,4787,4207,580,23132,0.5469,578,2495,1024,1471,7517,2140,5377,4045,3819,3420,399,17,7,0,152,0,50,26,12846,1990,10856,5918,6452
"61",1121,"05000US01121","Talladega County","Talladega County, Alabama","al",50,0,"ACSSF",73,NA,NA,NA,NA,1,121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80565,80565,109.3471,736.78213798674,80565,4301,5040,4796,3211,7095,9849,10058,11046,11412,8317,4037,1403,80565,51720,26010,345,470,28,678,1314,56122,10671,19607,17827,4993,2275,509,240,34086,31082,3004,41012,0.4584,630,17000,5002,11998,46864,8842,38022,30336,28502,25746,2756,133,55,6,602,254,784,25,77590,7202,70388,34250,48208
"62",1123,"05000US01123","Tallapoosa County","Tallapoosa County, Alabama","al",50,0,"ACSSF",74,NA,NA,NA,NA,1,123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40636,40636,56.71286,716.521818633909,40636,2211,2650,2217,1496,3480,4290,4342,5475,6201,5035,2389,850,40636,28251,11145,130,155,0,555,400,28582,5581,9402,8355,3426,1285,401,132,16838,15083,1755,43361,0.4617,648,8549,2912,5637,23588,4490,19098,14901,14274,12975,1299,14,12,0,115,113,373,26,40110,3230,36880,18150,25311
"63",1125,"05000US01125","Tuscaloosa County","Tuscaloosa County, Alabama","al",50,0,"ACSSF",75,NA,NA,NA,NA,1,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,206213,206213,156.1204,1320.85907425054,206213,12348,11967,11702,7159,35483,30419,24569,23067,23814,15432,7335,2918,206213,132877,65260,393,3302,73,1983,2325,127554,14748,38097,36040,23410,10342,1930,2987,99707,93450,6257,52221,0.463,843,42365,9007,33358,128229,23159,105070,92238,87007,78875,8132,366,47,301,1217,332,2968,23,204693,15417,189276,62124,151210
"64",1127,"05000US01127","Walker County","Walker County, Alabama","al",50,0,"ACSSF",76,NA,NA,NA,NA,1,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64493,64493,81.53328,791.002151361319,64493,3986,4028,3811,2528,5166,7589,7611,8705,9045,7127,3681,1216,64493,58547,4007,109,319,0,338,1173,44974,8606,16685,14479,3224,1375,487,118,27082,24707,2375,41748,0.4587,603,14083,3890,10193,37694,7407,30287,24210,23171,20623,2548,50,50,0,268,139,532,29,63756,6987,56769,26254,41430
"65",1129,"05000US01129","Washington County","Washington County, Alabama","al",50,0,"ACSSF",77,NA,NA,NA,NA,1,129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16643,16643,15.40725,1080.20590056788,16643,616,889,1422,776,1471,1696,1762,2475,2498,1866,997,175,16643,11003,4086,1227,62,0,5,260,11469,2243,4954,2996,771,416,85,4,6055,5538,517,40794,0.4684,709,3575,1227,2348,9818,1795,8023,5445,5262,4561,701,0,0,0,12,43,128,35,16520,1578,14942,7591,10504
"66",1131,"05000US01131","Wilcox County","Wilcox County, Alabama","al",50,0,"ACSSF",78,NA,NA,NA,NA,1,131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10809,10809,12.16613,888.450139537326,10809,666,497,930,549,963,1161,1303,1245,1510,1152,595,238,10809,2903,7511,22,0,0,57,316,7204,1662,2903,1738,642,175,57,27,3412,2882,530,27237,0.5108,524,2560,1134,1426,5999,1726,4273,2864,2731,2509,222,9,0,0,21,8,95,25,10533,1223,9310,5891,4778
"67",1133,"05000US01133","Winston County","Winston County, Alabama","al",50,0,"ACSSF",79,NA,NA,NA,NA,1,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23875,23875,38.94912,612.979272490838,23875,1246,1193,1653,900,1699,2584,2675,3343,3555,2985,1510,532,23875,23001,90,93,31,9,161,490,17184,3755,6420,4683,1432,634,169,91,9740,9000,740,38504,0.4517,525,4942,1182,3760,13752,2177,11575,8638,8175,7050,1125,33,18,0,30,128,254,29,23541,2901,20640,10262,14372
"68",2013,"05000US02013","Aleutians East Borough","Aleutians East Borough, Alaska","ak",50,0,"ACSSF",13,NA,NA,NA,NA,2,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3425,3425,0.4903313,6985.07321578324,3425,108,103,169,108,300,493,506,827,509,212,60,30,3425,605,144,1349,878,25,159,265,2637,358,1061,882,235,85,0,16,2482,2395,87,69706,0.3987,992,483,101,382,2630,415,2215,2365,801,619,182,2,0,0,1272,75,215,5,3420,1559,1861,696,1284
"69",2016,"05000US02016","Aleutians West Census Area","Aleutians West Census Area, Alaska","ak",50,0,"ACSSF",14,NA,NA,NA,NA,2,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5750,5750,1.309166,4392.10935649123,5750,240,359,240,124,680,998,854,1115,806,259,65,10,5750,1699,246,651,2300,148,314,392,4107,459,1664,1309,536,111,9,19,3968,3889,79,85517,0.3628,1321,917,108,809,4271,335,3936,3861,2152,1835,317,34,3,12,1528,85,47,8,5549,1045,4504,707,4016
